5.0001	1494.0000
5.0206	1451.0000
5.0411	1448.0000
5.0615	1440.0000
5.0820	1405.0000
5.1025	1465.0000
5.1230	1452.0000
5.1434	1420.0000
5.1639	1417.0000
5.1844	1443.0000
5.2049	1340.0000
5.2253	1412.0000
5.2458	1324.0000
5.2663	1356.0000
5.2868	1312.0000
5.3072	1307.0000
5.3277	1317.0000
5.3482	1246.0000
5.3687	1343.0000
5.3891	1283.0000
5.4096	1313.0000
5.4301	1346.0000
5.4506	1323.0000
5.4710	1262.0000
5.4915	1273.0000
5.5120	1267.0000
5.5325	1232.0000
5.5529	1234.0000
5.5734	1228.0000
5.5939	1160.0000
5.6144	1200.0000
5.6348	1182.0000
5.6553	1147.0000
5.6758	1204.0000
5.6963	1207.0000
5.7167	1157.0000
5.7372	1117.0000
5.7577	1132.0000
5.7782	1153.0000
5.7987	1146.0000
5.8191	1150.0000
5.8396	1092.0000
5.8601	1125.0000
5.8806	1081.0000
5.9010	1084.0000
5.9215	1046.0000
5.9420	1078.0000
5.9625	1070.0000
5.9829	1076.0000
6.0034	1049.0000
6.0239	1073.0000
6.0444	1037.0000
6.0648	1013.0000
6.0853	1093.0000
6.1058	999.0000
6.1263	1067.0000
6.1467	1001.0000
6.1672	909.0000
6.1877	948.0000
6.2082	965.0000
6.2286	962.0000
6.2491	1032.0000
6.2696	977.0000
6.2901	938.0000
6.3105	993.0000
6.3310	905.0000
6.3515	950.0000
6.3720	890.0000
6.3924	914.0000
6.4129	943.0000
6.4334	918.0000
6.4539	901.0000
6.4743	921.0000
6.4948	914.0000
6.5153	882.0000
6.5358	834.0000
6.5562	808.0000
6.5767	869.0000
6.5972	816.0000
6.6177	856.0000
6.6382	887.0000
6.6586	828.0000
6.6791	834.0000
6.6996	792.0000
6.7201	814.0000
6.7405	819.0000
6.7610	809.0000
6.7815	781.0000
6.8020	805.0000
6.8224	783.0000
6.8429	787.0000
6.8634	718.0000
6.8839	794.0000
6.9043	705.0000
6.9248	768.0000
6.9453	760.0000
6.9658	720.0000
6.9862	732.0000
7.0067	723.0000
7.0272	724.0000
7.0477	738.0000
7.0681	759.0000
7.0886	712.0000
7.1091	777.0000
7.1296	667.0000
7.1500	682.0000
7.1705	716.0000
7.1910	684.0000
7.2115	707.0000
7.2319	666.0000
7.2524	619.0000
7.2729	703.0000
7.2934	671.0000
7.3138	690.0000
7.3343	658.0000
7.3548	652.0000
7.3753	643.0000
7.3958	647.0000
7.4162	644.0000
7.4367	632.0000
7.4572	630.0000
7.4777	613.0000
7.4981	623.0000
7.5186	618.0000
7.5391	622.0000
7.5596	577.0000
7.5800	582.0000
7.6005	608.0000
7.6210	578.0000
7.6415	586.0000
7.6619	560.0000
7.6824	592.0000
7.7029	600.0000
7.7234	570.0000
7.7438	550.0000
7.7643	519.0000
7.7848	561.0000
7.8053	587.0000
7.8257	554.0000
7.8462	546.0000
7.8667	585.0000
7.8872	553.0000
7.9076	541.0000
7.9281	541.0000
7.9486	569.0000
7.9691	521.0000
7.9895	537.0000
8.0100	535.0000
8.0305	570.0000
8.0510	482.0000
8.0714	499.0000
8.0919	536.0000
8.1124	523.0000
8.1329	488.0000
8.1533	519.0000
8.1738	527.0000
8.1943	521.0000
8.2148	516.0000
8.2353	468.0000
8.2557	496.0000
8.2762	545.0000
8.2967	495.0000
8.3172	498.0000
8.3376	458.0000
8.3581	502.0000
8.3786	485.0000
8.3991	494.0000
8.4195	471.0000
8.4400	508.0000
8.4605	462.0000
8.4810	476.0000
8.5014	420.0000
8.5219	517.0000
8.5424	536.0000
8.5629	436.0000
8.5833	476.0000
8.6038	475.0000
8.6243	488.0000
8.6448	493.0000
8.6652	470.0000
8.6857	479.0000
8.7062	502.0000
8.7267	474.0000
8.7471	462.0000
8.7676	408.0000
8.7881	439.0000
8.8086	460.0000
8.8290	456.0000
8.8495	487.0000
8.8700	462.0000
8.8905	446.0000
8.9109	405.0000
8.9314	440.0000
8.9519	459.0000
8.9724	447.0000
8.9929	454.0000
9.0133	437.0000
9.0338	462.0000
9.0543	416.0000
9.0748	433.0000
9.0952	448.0000
9.1157	426.0000
9.1362	459.0000
9.1567	475.0000
9.1771	451.0000
9.1976	443.0000
9.2181	440.0000
9.2386	426.0000
9.2590	416.0000
9.2795	451.0000
9.3000	424.0000
9.3205	432.0000
9.3409	421.0000
9.3614	439.0000
9.3819	424.0000
9.4024	418.0000
9.4228	411.0000
9.4433	425.0000
9.4638	455.0000
9.4843	482.0000
9.5047	447.0000
9.5252	457.0000
9.5457	447.0000
9.5662	408.0000
9.5866	412.0000
9.6071	402.0000
9.6276	431.0000
9.6481	425.0000
9.6685	440.0000
9.6890	416.0000
9.7095	398.0000
9.7300	448.0000
9.7505	417.0000
9.7709	405.0000
9.7914	401.0000
9.8119	423.0000
9.8324	401.0000
9.8528	451.0000
9.8733	425.0000
9.8938	370.0000
9.9143	426.0000
9.9347	408.0000
9.9552	394.0000
9.9757	363.0000
9.9962	424.0000
10.0166	430.0000
10.0371	435.0000
10.0576	441.0000
10.0781	400.0000
10.0985	468.0000
10.1190	421.0000
10.1395	413.0000
10.1600	392.0000
10.1804	387.0000
10.2009	409.0000
10.2214	399.0000
10.2419	391.0000
10.2623	391.0000
10.2828	424.0000
10.3033	400.0000
10.3238	418.0000
10.3442	436.0000
