5.0001	1910.0000
5.0206	1858.0000
5.0411	1923.0000
5.0615	1884.0000
5.0820	1847.0000
5.1025	1739.0000
5.1230	1824.0000
5.1434	1774.0000
5.1639	1805.0000
5.1844	1791.0000
5.2049	1764.0000
5.2253	1743.0000
5.2458	1742.0000
5.2663	1745.0000
5.2868	1752.0000
5.3072	1633.0000
5.3277	1715.0000
5.3482	1748.0000
5.3687	1716.0000
5.3891	1736.0000
5.4096	1726.0000
5.4301	1637.0000
5.4506	1553.0000
5.4710	1652.0000
5.4915	1607.0000
5.5120	1586.0000
5.5325	1603.0000
5.5529	1585.0000
5.5734	1546.0000
5.5939	1526.0000
5.6144	1610.0000
5.6348	1535.0000
5.6553	1541.0000
5.6758	1494.0000
5.6963	1549.0000
5.7167	1527.0000
5.7372	1485.0000
5.7577	1523.0000
5.7782	1467.0000
5.7987	1476.0000
5.8191	1491.0000
5.8396	1413.0000
5.8601	1430.0000
5.8806	1386.0000
5.9010	1404.0000
5.9215	1373.0000
5.9420	1359.0000
5.9625	1356.0000
5.9829	1364.0000
6.0034	1358.0000
6.0239	1344.0000
6.0444	1295.0000
6.0648	1311.0000
6.0853	1290.0000
6.1058	1305.0000
6.1263	1390.0000
6.1467	1206.0000
6.1672	1287.0000
6.1877	1249.0000
6.2082	1312.0000
6.2286	1268.0000
6.2491	1275.0000
6.2696	1282.0000
6.2901	1264.0000
6.3105	1240.0000
6.3310	1172.0000
6.3515	1202.0000
6.3720	1177.0000
6.3924	1224.0000
6.4129	1170.0000
6.4334	1154.0000
6.4539	1092.0000
6.4743	1153.0000
6.4948	1103.0000
6.5153	1069.0000
6.5358	1133.0000
6.5562	1118.0000
6.5767	1156.0000
6.5972	1078.0000
6.6177	1102.0000
6.6382	1115.0000
6.6586	1077.0000
6.6791	1033.0000
6.6996	1079.0000
6.7201	1078.0000
6.7405	1052.0000
6.7610	1089.0000
6.7815	1059.0000
6.8020	1014.0000
6.8224	1022.0000
6.8429	998.0000
6.8634	1022.0000
6.8839	1005.0000
6.9043	1000.0000
6.9248	1004.0000
6.9453	1027.0000
6.9658	929.0000
6.9862	982.0000
7.0067	968.0000
7.0272	963.0000
7.0477	977.0000
7.0681	968.0000
7.0886	923.0000
7.1091	896.0000
7.1296	959.0000
7.1500	965.0000
7.1705	920.0000
7.1910	934.0000
7.2115	906.0000
7.2319	831.0000
7.2524	904.0000
7.2729	892.0000
7.2934	951.0000
7.3138	936.0000
7.3343	880.0000
7.3548	865.0000
7.3753	812.0000
7.3958	841.0000
7.4162	845.0000
7.4367	897.0000
7.4572	852.0000
7.4777	902.0000
7.4981	832.0000
7.5186	764.0000
7.5391	799.0000
7.5596	842.0000
7.5800	757.0000
7.6005	791.0000
7.6210	819.0000
7.6415	791.0000
7.6619	812.0000
7.6824	770.0000
7.7029	779.0000
7.7234	782.0000
7.7438	788.0000
7.7643	788.0000
7.7848	815.0000
7.8053	759.0000
7.8257	720.0000
7.8462	749.0000
7.8667	744.0000
7.8872	748.0000
7.9076	697.0000
7.9281	690.0000
7.9486	707.0000
