5.0001	2033.0000
5.0206	2061.0000
5.0411	2028.0000
5.0615	2072.0000
5.0820	1942.0000
5.1025	2007.0000
5.1230	1934.0000
5.1434	2043.0000
5.1639	1915.0000
5.1844	1860.0000
5.2049	1901.0000
5.2253	1898.0000
5.2458	1890.0000
5.2663	1899.0000
5.2868	1893.0000
5.3072	1803.0000
5.3277	1833.0000
5.3482	1778.0000
5.3687	1827.0000
5.3891	1861.0000
5.4096	1734.0000
5.4301	1770.0000
5.4506	1762.0000
5.4710	1727.0000
5.4915	1675.0000
5.5120	1701.0000
5.5325	1719.0000
5.5529	1719.0000
5.5734	1614.0000
5.5939	1678.0000
5.6144	1692.0000
5.6348	1642.0000
5.6553	1682.0000
5.6758	1518.0000
5.6963	1648.0000
5.7167	1563.0000
5.7372	1612.0000
5.7577	1628.0000
5.7782	1554.0000
5.7987	1585.0000
5.8191	1500.0000
5.8396	1541.0000
5.8601	1517.0000
5.8806	1581.0000
5.9010	1556.0000
5.9215	1552.0000
5.9420	1465.0000
5.9625	1493.0000
5.9829	1449.0000
6.0034	1434.0000
6.0239	1479.0000
6.0444	1404.0000
6.0648	1391.0000
6.0853	1491.0000
6.1058	1390.0000
6.1263	1424.0000
6.1467	1379.0000
6.1672	1383.0000
6.1877	1433.0000
6.2082	1392.0000
6.2286	1416.0000
6.2491	1392.0000
6.2696	1266.0000
6.2901	1374.0000
6.3105	1391.0000
6.3310	1351.0000
6.3515	1328.0000
6.3720	1302.0000
6.3924	1261.0000
6.4129	1339.0000
6.4334	1333.0000
6.4539	1346.0000
6.4743	1227.0000
6.4948	1220.0000
6.5153	1190.0000
6.5358	1216.0000
6.5562	1241.0000
6.5767	1269.0000
6.5972	1204.0000
6.6177	1167.0000
6.6382	1243.0000
6.6586	1176.0000
6.6791	1218.0000
6.6996	1177.0000
6.7201	1180.0000
6.7405	1127.0000
6.7610	1160.0000
6.7815	1171.0000
6.8020	1131.0000
6.8224	1154.0000
6.8429	1104.0000
6.8634	1146.0000
6.8839	1159.0000
6.9043	1123.0000
6.9248	1125.0000
6.9453	1060.0000
6.9658	1092.0000
6.9862	1092.0000
7.0067	1036.0000
7.0272	1119.0000
7.0477	1108.0000
7.0681	1114.0000
7.0886	1080.0000
7.1091	1058.0000
7.1296	1081.0000
7.1500	1020.0000
7.1705	1015.0000
7.1910	1055.0000
7.2115	1057.0000
7.2319	966.0000
7.2524	1021.0000
7.2729	1054.0000
7.2934	972.0000
7.3138	977.0000
7.3343	948.0000
7.3548	944.0000
7.3753	932.0000
7.3958	973.0000
7.4162	948.0000
7.4367	890.0000
7.4572	965.0000
7.4777	938.0000
7.4981	934.0000
7.5186	909.0000
7.5391	920.0000
7.5596	919.0000
7.5800	938.0000
7.6005	907.0000
7.6210	894.0000
7.6415	929.0000
7.6619	905.0000
7.6824	888.0000
7.7029	887.0000
7.7234	940.0000
7.7438	874.0000
7.7643	884.0000
7.7848	837.0000
7.8053	836.0000
