5.0000	10158.0000
5.0205	10174.0000
5.0410	9942.0000
5.0614	9923.0000
5.0819	10052.0000
5.1024	9853.0000
5.1229	9779.0000
5.1433	9603.0000
5.1638	9561.0000
5.1843	9498.0000
5.2048	9562.0000
5.2252	9393.0000
5.2457	9306.0000
5.2662	9368.0000
5.2867	9336.0000
5.3071	9311.0000
5.3276	9211.0000
5.3481	9197.0000
5.3686	9028.0000
5.3890	9006.0000
5.4095	9046.0000
5.4300	9028.0000
5.4505	8935.0000
5.4709	8844.0000
5.4914	8823.0000
5.5119	8690.0000
5.5324	8682.0000
5.5528	8517.0000
5.5733	8513.0000
5.5938	8357.0000
5.6143	8375.0000
5.6347	8343.0000
5.6552	8206.0000
5.6757	8211.0000
5.6962	8186.0000
5.7166	8067.0000
5.7371	8086.0000
5.7576	7994.0000
5.7781	7918.0000
5.7986	7860.0000
5.8190	7763.0000
5.8395	7782.0000
5.8600	7835.0000
5.8805	7701.0000
5.9009	7628.0000
5.9214	7577.0000
5.9419	7504.0000
5.9624	7346.0000
5.9828	7370.0000
6.0033	7378.0000
6.0238	7299.0000
6.0443	7178.0000
6.0647	7091.0000
6.0852	7226.0000
6.1057	7192.0000
6.1262	7065.0000
6.1466	6913.0000
6.1671	6952.0000
6.1876	6845.0000
6.2081	6936.0000
6.2285	6809.0000
6.2490	6776.0000
6.2695	6633.0000
6.2900	6588.0000
6.3104	6537.0000
6.3309	6626.0000
6.3514	6340.0000
6.3719	6396.0000
6.3923	6289.0000
6.4128	6259.0000
6.4333	6223.0000
6.4538	6369.0000
6.4742	6180.0000
6.4947	6048.0000
6.5152	5932.0000
6.5357	6114.0000
6.5561	5997.0000
6.5766	5866.0000
6.5971	5939.0000
6.6176	5748.0000
6.6381	5918.0000
6.6585	5674.0000
6.6790	5692.0000
6.6995	5725.0000
6.7200	5619.0000
6.7404	5459.0000
6.7609	5607.0000
6.7814	5524.0000
6.8019	5543.0000
6.8223	5229.0000
6.8428	5263.0000
6.8633	5265.0000
6.8838	5272.0000
6.9042	5174.0000
6.9247	5231.0000
6.9452	5281.0000
6.9657	5171.0000
6.9861	4976.0000
7.0066	4886.0000
7.0271	5040.0000
7.0476	5073.0000
7.0680	4958.0000
