5.0000	5920.0000
5.0205	5720.0000
5.0410	5743.0000
5.0614	5710.0000
5.0819	5760.0000
5.1024	5667.0000
5.1229	5631.0000
5.1433	5584.0000
5.1638	5593.0000
5.1843	5580.0000
5.2048	5528.0000
5.2252	5456.0000
5.2457	5365.0000
5.2662	5519.0000
5.2867	5401.0000
5.3071	5354.0000
5.3276	5163.0000
5.3481	5120.0000
5.3686	5204.0000
5.3890	5204.0000
5.4095	5191.0000
5.4300	5152.0000
5.4505	5204.0000
5.4709	5010.0000
5.4914	5113.0000
5.5119	4917.0000
5.5324	4936.0000
5.5528	4804.0000
5.5733	5017.0000
5.5938	4905.0000
5.6143	4982.0000
5.6347	4786.0000
5.6552	4678.0000
5.6757	4707.0000
5.6962	4734.0000
5.7166	4754.0000
5.7371	4714.0000
5.7576	4665.0000
5.7781	4660.0000
5.7986	4557.0000
5.8190	4453.0000
5.8395	4512.0000
5.8600	4411.0000
5.8805	4254.0000
5.9009	4445.0000
5.9214	4335.0000
5.9419	4331.0000
5.9624	4282.0000
5.9828	4132.0000
6.0033	4271.0000
6.0238	4205.0000
6.0443	4191.0000
6.0647	4154.0000
6.0852	4161.0000
6.1057	4005.0000
6.1262	4185.0000
6.1466	4031.0000
6.1671	3941.0000
6.1876	4008.0000
6.2081	3928.0000
6.2285	3850.0000
6.2490	3741.0000
6.2695	3826.0000
6.2900	3669.0000
6.3104	3765.0000
6.3309	3745.0000
6.3514	3702.0000
6.3719	3655.0000
6.3923	3623.0000
6.4128	3573.0000
6.4333	3555.0000
6.4538	3559.0000
6.4742	3593.0000
6.4947	3651.0000
6.5152	3580.0000
6.5357	3486.0000
6.5561	3404.0000
6.5766	3412.0000
6.5971	3433.0000
6.6176	3481.0000
6.6381	3411.0000
6.6585	3431.0000
6.6790	3291.0000
6.6995	3284.0000
6.7200	3202.0000
6.7404	3283.0000
6.7609	3294.0000
6.7814	3183.0000
6.8019	3080.0000
6.8223	3181.0000
6.8428	3103.0000
6.8633	3146.0000
6.8838	3042.0000
6.9042	3027.0000
6.9247	2973.0000
6.9452	2914.0000
6.9657	2929.0000
6.9861	2950.0000
7.0066	2924.0000
7.0271	2917.0000
7.0476	2911.0000
7.0680	2910.0000
7.0885	2802.0000
7.1090	2817.0000
7.1295	2783.0000
7.1499	2704.0000
7.1704	2742.0000
7.1909	2806.0000
7.2114	2643.0000
7.2318	2737.0000
7.2523	2630.0000
7.2728	2621.0000
7.2933	2676.0000
7.3137	2589.0000
7.3342	2582.0000
7.3547	2577.0000
7.3752	2607.0000
7.3957	2590.0000
7.4161	2588.0000
7.4366	2570.0000
7.4571	2531.0000
7.4776	2541.0000
7.4980	2422.0000
7.5185	2430.0000
7.5390	2480.0000
7.5595	2467.0000
7.5799	2373.0000
7.6004	2460.0000
7.6209	2397.0000
7.6414	2404.0000
7.6618	2416.0000
7.6823	2392.0000
7.7028	2454.0000
7.7233	2287.0000
7.7437	2185.0000
7.7642	2290.0000
7.7847	2338.0000
7.8052	2319.0000
7.8256	2268.0000
7.8461	2258.0000
7.8666	2164.0000
7.8871	2117.0000
7.9075	2176.0000
7.9280	2180.0000
7.9485	2187.0000
7.9690	2116.0000
7.9894	2101.0000
8.0099	2187.0000
8.0304	2185.0000
8.0509	2058.0000
8.0713	2093.0000
8.0918	2132.0000
8.1123	2033.0000
8.1328	2051.0000
8.1532	2032.0000
8.1737	2030.0000
8.1942	2067.0000
8.2147	2029.0000
8.2352	1921.0000
8.2556	1999.0000
8.2761	2076.0000
8.2966	1973.0000
8.3171	1986.0000
8.3375	1955.0000
8.3580	1974.0000
8.3785	1880.0000
8.3990	1902.0000
8.4194	1883.0000
8.4399	1943.0000
8.4604	1929.0000
8.4809	1878.0000
8.5013	1948.0000
8.5218	1892.0000
8.5423	1875.0000
8.5628	1895.0000
8.5832	1952.0000
8.6037	1794.0000
8.6242	1881.0000
8.6447	1857.0000
8.6651	1856.0000
8.6856	1880.0000
8.7061	1868.0000
8.7266	1858.0000
8.7470	1830.0000
8.7675	1735.0000
8.7880	1821.0000
8.8085	1809.0000
8.8289	1819.0000
8.8494	1841.0000
8.8699	1778.0000
8.8904	1772.0000
8.9108	1727.0000
8.9313	1851.0000
8.9518	1719.0000
8.9723	1746.0000
8.9928	1732.0000
9.0132	1715.0000
9.0337	1747.0000
9.0542	1764.0000
9.0747	1752.0000
9.0951	1642.0000
9.1156	1711.0000
9.1361	1727.0000
9.1566	1778.0000
9.1770	1707.0000
9.1975	1637.0000
9.2180	1636.0000
9.2385	1672.0000
9.2589	1727.0000
9.2794	1694.0000
9.2999	1749.0000
9.3204	1636.0000
9.3408	1647.0000
9.3613	1716.0000
9.3818	1658.0000
9.4023	1677.0000
9.4227	1657.0000
9.4432	1639.0000
9.4637	1666.0000
9.4842	1705.0000
9.5046	1726.0000
9.5251	1657.0000
9.5456	1602.0000
9.5661	1617.0000
9.5865	1612.0000
9.6070	1607.0000
9.6275	1681.0000
9.6480	1654.0000
9.6684	1573.0000
9.6889	1598.0000
9.7094	1602.0000
9.7299	1643.0000
9.7504	1680.0000
9.7708	1574.0000
9.7913	1608.0000
9.8118	1548.0000
9.8323	1539.0000
9.8527	1618.0000
9.8732	1601.0000
9.8937	1547.0000
9.9142	1626.0000
9.9346	1569.0000
9.9551	1537.0000
9.9756	1474.0000
9.9961	1471.0000
10.0165	1575.0000
10.0370	1524.0000
10.0575	1542.0000
10.0780	1598.0000
10.0984	1595.0000
10.1189	1604.0000
10.1394	1477.0000
10.1599	1541.0000
10.1803	1541.0000
10.2008	1553.0000
10.2213	1537.0000
10.2418	1545.0000
10.2622	1599.0000
10.2827	1510.0000
10.3032	1515.0000
10.3237	1556.0000
10.3441	1568.0000
10.3646	1510.0000
10.3851	1528.0000
10.4056	1430.0000
10.4260	1508.0000
10.4465	1483.0000
10.4670	1502.0000
10.4875	1507.0000
10.5079	1548.0000
10.5284	1520.0000
10.5489	1526.0000
10.5694	1486.0000
10.5899	1512.0000
10.6103	1606.0000
10.6308	1487.0000
10.6513	1522.0000
10.6718	1448.0000
10.6922	1544.0000
10.7127	1497.0000
10.7332	1498.0000
10.7537	1491.0000
10.7741	1406.0000
10.7946	1423.0000
10.8151	1519.0000
10.8356	1503.0000
10.8560	1529.0000
10.8765	1434.0000
10.8970	1437.0000
10.9175	1456.0000
10.9379	1430.0000
10.9584	1502.0000
10.9789	1470.0000
10.9994	1554.0000
11.0198	1494.0000
11.0403	1394.0000
11.0608	1533.0000
11.0813	1479.0000
11.1017	1450.0000
11.1222	1412.0000
11.1427	1500.0000
11.1632	1448.0000
11.1836	1474.0000
11.2041	1478.0000
