10.0001	584.0000
10.0585	585.0000
10.1168	546.0000
10.1752	614.0000
10.2335	604.0000
10.2919	578.0000
10.3502	550.0000
10.4086	575.0000
10.4669	534.0000
10.5253	526.0000
10.5837	628.0000
10.6420	559.0000
10.7004	578.0000
10.7587	558.0000
10.8171	531.0000
10.8754	576.0000
10.9338	513.0000
10.9921	553.0000
11.0505	561.0000
11.1089	539.0000
11.1672	552.0000
11.2256	526.0000
11.2839	513.0000
11.3423	540.0000
11.4006	526.0000
11.4590	497.0000
11.5173	488.0000
11.5757	524.0000
11.6341	524.0000
11.6924	449.0000
11.7508	508.0000
11.8091	519.0000
11.8675	487.0000
11.9258	529.0000
11.9842	507.0000
12.0425	494.0000
12.1009	483.0000
12.1593	484.0000
12.2176	474.0000
12.2760	476.0000
12.3343	454.0000
12.3927	529.0000
12.4510	466.0000
12.5094	473.0000
12.5677	472.0000
12.6261	441.0000
12.6845	467.0000
12.7428	455.0000
12.8012	480.0000
12.8595	497.0000
12.9179	476.0000
12.9762	457.0000
13.0346	478.0000
13.0929	495.0000
13.1513	476.0000
13.2097	496.0000
13.2680	476.0000
13.3264	419.0000
13.3847	487.0000
13.4431	415.0000
13.5014	461.0000
13.5598	453.0000
13.6181	411.0000
13.6765	451.0000
13.7349	426.0000
13.7932	426.0000
13.8516	429.0000
13.9099	393.0000
13.9683	455.0000
14.0266	437.0000
14.0850	414.0000
14.1433	464.0000
14.2017	453.0000
14.2601	437.0000
14.3184	435.0000
14.3768	425.0000
14.4351	443.0000
14.4935	461.0000
14.5518	440.0000
14.6102	381.0000
14.6685	433.0000
14.7269	425.0000
14.7853	438.0000
14.8436	413.0000
14.9020	439.0000
14.9603	395.0000
15.0187	440.0000
15.0770	421.0000
15.1354	415.0000
15.1937	416.0000
15.2521	423.0000
15.3105	447.0000
15.3688	419.0000
15.4272	426.0000
15.4855	437.0000
15.5439	430.0000
15.6022	391.0000
15.6606	411.0000
15.7189	408.0000
15.7773	432.0000
15.8357	415.0000
15.8940	425.0000
15.9524	393.0000
16.0107	381.0000
16.0691	382.0000
16.1274	388.0000
16.1858	399.0000
16.2441	441.0000
16.3025	441.0000
16.3609	430.0000
16.4192	405.0000
16.4776	456.0000
16.5359	455.0000
16.5943	440.0000
16.6526	421.0000
16.7110	424.0000
16.7693	424.0000
16.8277	413.0000
16.8861	440.0000
16.9444	465.0000
17.0028	416.0000
17.0611	418.0000
17.1195	450.0000
17.1778	420.0000
17.2362	442.0000
17.2945	398.0000
17.3529	413.0000
17.4113	424.0000
17.4696	458.0000
17.5280	435.0000
17.5863	418.0000
17.6447	432.0000
17.7030	445.0000
17.7614	438.0000
17.8197	436.0000
17.8781	469.0000
17.9365	405.0000
17.9948	455.0000
18.0532	416.0000
18.1115	439.0000
18.1699	492.0000
18.2282	454.0000
18.2866	432.0000
